;UT;precision;pressure;duration;acceleration;rotation;magneticField
31;UT3;88.77912017417161;0.1764706;69000;6.9230518257168185;0.41162216370005267;44.42835700597086
32;UT3;66.27286825696387;0.2627451;62000;7.479568336695626;0.07294218070366597;44.675741459991464
33;UT3;54.91058941224357;0.20392159;70000;6.652141576867053;0.474027946489297;45.22171940837721
34;UT3;79.98217383941001;0.30588236;37000;7.3479767046622415;0.14817400127879934;44.580466224008916
35;UT3;28.972125247943072;0.18431373;73000;6.910484912337968;0.10930703336663981;44.619222315051616
36;UT3;100.01225541062459;0.23529413;21000;7.468078073837806;0.0834851901136822;45.059725989513076
37;UT3;37.628161143616964;0.13333334;37000;7.396957283683207;0.3112733912081865;45.471703082796445
38;UT3;111.97660128175932;0.15294118;17000;7.46338146618624;0.25057547423939075;45.433717174032765
39;UT3;36.56789871526674;0.18823531;80000;7.827035526532761;0.1402432495654303;44.62666313427434
40;UT3;20.73238681715393;0.2901961;38000;7.240752724867141;0.09795366204402396;45.19368042105002
41;UT3;59.156242905120344;0.09411766;48000;8.258601581363271;0.3547412882806832;45.01271521748049
42;UT3;67.2634217781321;0.3019608;54000;7.90449215501143;0.5238979985957992;45.21070462290983
43;UT3;18.603851637765743;0.20784315;72000;7.265398612904842;0.3600125796969096;45.50729680501799
44;UT3;84.11880285246872;0.1137255;45000;7.2378154004362285;0.30308349207047647;45.57171546035984
45;UT3;29.547079522856446;0.1764706;39000;6.590422362886647;0.18392902703752545;27.625070701266992
46;UT3;81.33944714983565;0.3019608;61000;7.493182395042136;0.1255972142742627;27.654396124305446
47;UT3;40.31692037820961;0.18039216;53000;7.415948268109514;0.16479061394248068;27.67529358471198
48;UT3;47.95187590616243;0.20784315;86000;7.310172131085416;0.1927958958181388;27.855865069137593
49;UT3;29.03165972581657;0.18039216;64000;6.8542210257918565;0.13004874684130888;27.985277937694313
50;UT3;10.614839147627206;0.16078432;63000;7.486760937550122;0.14401149146292666;27.93638140937369
51;UT3;48.84981336429136;0.17254902;71000;7.313452408291441;0.05793305320768995;27.87401904103533
52;UT3;14.73384431742108;0.21960786;64000;7.014535529093563;0.45669054895733013;28.047532199821074
53;UT3;50.95439507594609;0.13333334;36000;7.227170609578205;0.08209555629616955;28.03165063816257
54;UT3;23.744823420307828;0.14901961;85000;7.592464155931081;0.2525916401041602;27.701886781408952
55;UT3;55.92298801710797;0.1137255;48000;7.342038877258579;0.06718275817383995;28.130555006967068
56;UT3;36.57218277603347;0.1137255;74000;7.63544537506778;0.21235981200153395;27.698854895103516
57;UT3;62.92308120658109;0.14117648;77000;7.758188294266657;0.0892340014642792;28.11312249199651
58;UT3;29.34140531825296;0.1764706;80000;7.217215555112668;0.3654141515800081;27.94476974766477
59;UT3;50.67739869100328;0.14509805;57000;7.345101732688071;0.1872908160739337;28.039104947376618
60;UT3;61.77153093869047;0.24313727;56000;7.045458050160562;0.4429369832064747;39.285115661023575
61;UT3;25.313220538082437;0.21568629;65000;7.263392935706371;0.39157446795639284;40.09836538127209
62;UT3;69.8741213805434;0.15686275;63000;7.670378052535913;0.13482448468276256;39.6084843341676
63;UT3;32.42945146267508;0.18431373;55000;7.350392947153568;0.2533444004863875;39.17478860823629
64;UT3;43.78864355400379;0.20784315;50000;7.480331866659062;0.28982563838455133;39.56768330974155
65;UT3;72.29394126543389;0.20784315;73000;7.388867560482986;0.11633959296265785;39.990135502396086
66;UT3;75.86180155547648;0.16470589;80000;8.049171532485802;0.1290644927228448;39.57242174166246
67;UT3;61.96930846041862;0.21176472;85000;7.48482463999399;0.5565476838860652;39.501829467127216
68;UT3;131.9523910448386;0.19215688;79000;7.631694205756657;0.13410375792511478;39.30256233695203
69;UT3;31.144591009194503;0.15294118;79000;7.473576726974664;0.25467418381616863;39.38442347553154
70;UT3;74.78833147184193;0.20000002;81000;8.339590600228046;0.4215009110875449;39.39751340503611
71;UT3;85.73237395320164;0.15686275;56000;7.758097507678052;0.1382243204874935;39.82584156361294
72;UT3;76.45317401521017;0.19215688;62000;8.221565834457591;0.22667063514107386;39.96956850217425
73;UT3;67.42476526025142;0.15686275;39000;7.578352600876312;0.7441985571893465;39.38472102224414
74;UT3;74.51901839244529;0.0627451;50000;7.621758616304875;0.29482562718195215;39.94424825616324
75;UT3;6.2750732433971965;0.20392159;63000;7.609658363780185;0.21807937300705732;41.39434970500201
76;UT3;68.13198176099753;0.21176472;78000;7.75354618641778;0.08448391603442464;42.390207448183126
77;UT3;18.402246817397103;0.1764706;38000;7.449948892616332;0.08603933347029777;42.58103487763068
78;UT3;37.35157590356798;0.20784315;72000;7.722494277826349;0.19137079787714367;42.434048092304366
79;UT3;27.51164734035388;0.20784315;40000;7.925542274482935;0.12058786572425102;42.6425000732837
80;UT3;13.786462779480459;0.18039216;70000;7.967237599810876;0.19684240204315928;42.41369914308348
81;UT3;72.58641999453066;0.29411766;52000;6.707831761209183;0.12120665485134233;42.60529236491636
82;UT3;65.6799282579207;0.13333334;101000;7.293430192715059;0.21627615746286474;42.588189750798286
83;UT3;101.35364334232143;0.3137255;61000;7.734814126071988;0.4925848569473705;42.44348264162591
84;UT3;38.538892647428256;0.15686275;96000;7.567922481793761;0.2840323961907257;41.7325468759097
85;UT3;87.1742104502954;0.2627451;47000;8.358596977812384;0.31029047339684307;43.47529830259938
86;UT3;21.944195827983744;0.0627451;79000;7.698202908887137;0.05125826598126055;42.350518370499316
87;UT3;80.91807120353283;0.23137257;57000;8.515997410374375;0.4067690768136468;43.52091810267793
88;UT3;21.172727395933173;0.08235294;72000;7.32210123101991;0.20141888093601681;41.60683725362936
89;UT3;53.87972693638677;0.19607845;86000;7.111395520898719;0.24484654213463844;43.467750258093645
90;UT1;28.040669774632676;0.13333334;79000;7.3102039370082155;0.7949178440382918;40.362710978079754
91;UT1;64.88023263968769;0.14117648;55000;7.817630711850503;0.3125598010804599;39.69478279635751
92;UT1;66.997518463373;0.121568635;63000;7.993659701983737;0.20661085587077793;40.33206889374757
93;UT1;48.692588939693906;0.10980393;55000;7.493867015816359;0.10997384907118599;39.886313050343475
94;UT1;43.26821920475696;0.10588236;65000;7.359080682612346;0.9634625226774349;39.592751072639544
95;UT1;42.18774436866229;0.09411766;62000;7.363951460646299;0.2916929698401769;40.49049849964804
96;UT1;28.829732498585557;0.13333334;63000;8.089484019675849;0.5901758301910778;39.809948897857176
97;UT1;67.5649424040493;0.09019608;53000;8.810590181144002;0.7196251954741548;40.36154961717897
98;UT1;66.82652840233135;0.17254902;47000;7.212565665098023;0.7326561727666772;39.91808017678205
99;UT1;59.70794782480803;0.07450981;71000;6.836404658235301;0.23971672780066675;40.39478037135491
100;UT1;57.986109566696236;0.2392157;44000;9.84387036072106;1.1089150044546123;40.15507050796948
101;UT1;29.302471593365574;0.078431375;54000;7.354840493292114;0.15430460715440567;40.636729076046464
102;UT1;61.654422109204795;0.21960786;44000;6.754552159678993;0.1428934343857947;40.29350327596249
103;UT1;64.93706294167913;0.078431375;54000;6.687101616216552;0.16810024958569725;40.93392159932884
104;UT1;20.880935818770105;0.227451;55000;7.636379803284206;0.7250342685187084;40.40043703352725
105;UT1;1.7499414047333717;0.11764707;71000;7.506653031828995;0.06409162762435427;47.0115095614893
106;UT1;63.49491588939151;0.10980393;36000;7.731315972270494;0.06123362304311905;46.092722446173646
107;UT1;57.66079487808418;0.1254902;70000;8.512964215346361;0.15832900626385166;46.93354677093987
108;UT1;57.117601826144536;0.11764707;69000;7.359812393280826;0.08757359628641447;46.124576556321905
109;UT1;111.26799550315447;0.1254902;88000;7.474207212392919;0.1269660255078253;46.187669147186895
110;UT1;18.230821330507904;0.09019608;63000;7.850813429666878;0.01762310735050459;45.77825288824378
111;UT1;70.80640245269142;0.14509805;63000;7.05749480459982;0.08777398970638922;46.24180670670211
112;UT1;8.84399752123443;0.08235294;75000;7.711396535545012;0.08304276417654284;46.20631382722495
113;UT1;55.71315658892069;0.1764706;56000;8.404460381929379;0.19226014335276673;45.62080460162885
114;UT1;23.555288299861648;0.07058824;38000;7.887488131568872;0.1707827334479824;46.463569398508334
115;UT1;98.33226651477378;0.20784315;44000;8.165547558504125;0.27404575972596606;45.97086373454386
116;UT1;64.31392137710155;0.10196079;56000;7.782823175225105;0.27929181520493024;46.684655201147194
117;UT1;58.97324364260457;0.15294118;35000;8.04333494860083;0.8690479410115612;45.486519294182095
118;UT1;29.552922779650796;0.078431375;45000;7.906798534037588;0.2778901893800742;46.80236038385244
119;UT1;85.04477312085025;0.15686275;56000;8.410281146069316;0.34370418360969607;45.93477883096859
120;UT1;9.534116131031817;0.09019608;69000;7.228437717395573;0.14330136883500125;41.37981467454875
121;UT1;61.65465088763058;0.16862746;70000;6.912429290848552;0.0608436556962076;40.12173857461813
122;UT1;49.256109719393336;0.12941177;72000;6.596776424326077;0.10909424509490144;40.535863750511105
123;UT1;37.794107389512455;0.10588236;62000;7.102684108622849;0.07358424142011716;40.4286601620682
124;UT1;43.98988429768372;0.1137255;95000;6.977501335309205;0.3569121772184217;40.45082856073532
125;UT1;40.56041841181621;0.07450981;91000;7.539826939250745;0.33340064197720926;40.37911163274893
126;UT1;75.1290948452655;0.14901961;79000;7.040775179440763;0.03477678351721781;40.904375911997484
