;UT;x;y;duration;acceleration;rotation;magneticField
112;sensor_c30zVB50S02kI-ECEJaADq;717.0;1954.0;180000.0;7.87767935654624;0.0013722837171381442;48.02247844669988
113;sensor_c30zVB50S02kI-ECEJaADq;812.0;1229.0;35000.0;7.908553585843646;0.0033063077277442374;47.12399319224237
114;sensor_c30zVB50S02kI-ECEJaADq;697.0;1986.0;69000.0;7.837514976554193;0.01134264398293606;48.50870629188649
115;sensor_c30zVB50S02kI-ECEJaADq;774.0;1798.0;57000.0;7.902997698555721;0.013907050328895486;48.19942173071171
116;sensor_c30zVB50S02kI-ECEJaADq;706.0;1983.0;69000.0;7.875944200723144;0.00696682276379966;47.757534614524445
117;sensor_c30zVB50S02kI-ECEJaADq;714.0;1829.0;44000.0;7.8798311690488925;0.0066517344832078325;48.14216499318711
118;sensor_c30zVB50S02kI-ECEJaADq;716.0;1993.0;42000.0;7.954405148554599;0.008168654517281658;49.181023262611205
119;sensor_c30zVB50S02kI-ECEJaADq;718.0;1751.0;100000.0;7.8720662597099915;0.005821605908938223;49.00279051003116
120;sensor_c30zVB50S02kI-ECEJaADq;657.0;1956.0;63000.0;7.862420482576833;0.003591975343849875;47.447983808126715
121;sensor_c30zVB50S02kI-ECEJaADq;706.0;1586.0;110000.0;7.883407270871834;0.0017890760811965327;48.21064411470786
122;sensor_c30zVB50S02kI-ECEJaADq;705.0;1985.0;33000.0;7.8759059329053995;0.006545710220035864;48.441865162816555
123;sensor_c30zVB50S02kI-ECEJaADq;750.0;1816.0;35000.0;7.925895416852618;0.006865665708966854;46.72593297623922
124;sensor_c30zVB50S02kI-ECEJaADq;669.0;1967.0;10000.0;7.931385770695177;0.004032430605748853;47.621441796211926
125;sensor_c30zVB50S02kI-ECEJaADq;780.0;1170.0;55000.0;7.919902255964237;0.0008259154364292467;46.810588985960266
126;sensor_c30zVB50S02kI-ECEJaADq;611.0;1973.0;51000.0;7.856635975451777;0.0028044559002141584;46.68928460444645
127;sensor_c30zVB50S02kI-ECEJaADq;767.0;1808.0;47000.0;7.914165296343683;0.013927158734324256;47.82515106204584
128;sensor_c30zVB50S02kI-ECEJaADq;727.0;1986.0;52000.0;7.84136667768295;0.010010780847364292;46.40494897768183
129;sensor_c30zVB50S02kI-ECEJaADq;863.0;1007.0;30000.0;7.889331256265293;0.0016251435824804177;48.4086910510525
130;sensor_c30zVB50S02kI-ECEJaADq;695.0;1978.0;53000.0;7.941283732196968;0.01784916274688979;47.60183938300078
131;sensor_c30zVB50S02kI-ECEJaADq;785.0;1181.0;54000.0;7.875950888887283;0.001914996385361477;47.40309647931768
132;sensor_c30zVB50S02kI-ECEJaADq;753.0;1395.0;43000.0;7.872090523456609;0.005829612238027034;48.293878206378295
133;sensor_c30zVB50S02kI-ECEJaADq;669.0;1995.0;52000.0;7.889497071475554;0.01178679002904287;47.71110574017332
134;sensor_c30zVB50S02kI-ECEJaADq;844.0;1233.0;82000.0;7.892969691812418;0.002271508012525387;48.50870629188649
