;UT;centerDistanceXf0;avgXSpeedf0;avgYSpeedf0;avgPressuref0;xMedianSpeedOfLast5Pointsf0;yMedianSpeedOfLast5Pointsf0;durationf0;avgAccelerationf0;avgRotationf0;avgMagneticFieldf0;centerDistanceXf1;avgXSpeedf1;avgYSpeedf1;avgPressuref1;xMedianSpeedOfLast5Pointsf1;yMedianSpeedOfLast5Pointsf1;durationf1;avgAccelerationf1;avgRotationf1;avgMagneticFieldf1
42;UT1;335.3981500582906;0.06600407655040721;0.04282616420823024;0.12394575016438354;-0.212090896;0.01051622552;634000;7.655177893097049;0.078477692218662;39.129746746695126;432.67728217326123;0.0716685801385291;0.048378047195992716;0.12377096515942028;-0.212090896;0.01051622552;611000;7.677045998652802;0.07142927338155607;39.15122835957636
43;UT1;333.64011150778913;0.07844586991459812;0.05748181477443817;0.1219996919839142;0.06341968829200001;0.0365568052208;670000;7.651960693521054;0.07488737001710037;39.19998189991671;478.18764943402704;0.08425526313379461;0.06291458595990368;0.1220228278559322;0.088454335092;0.044186951020799996;639000;7.672459602865439;0.06817199298788607;39.21865886633622
44;UT1;307.5862023367069;0.02979131572284615;0.008316157435876924;0.11869481270992366;-0.2708096098;-0.1287895712;100000;7.718653309339031;0.08791896313594946;41.072201483194284;457.8491181263649;0.0403856852436;0.013620746791168;0.12001245611111112;-0.0737524252;-0.022596520800000006;34000;7.738306881385063;0.0807374486207991;41.07973589361572
45;UT1;376.58525349930807;0.06730587209390598;0.03497780921024359;0.10843555017446808;-0.0617603342;-0.10907739759999999;898000;7.70878144739631;0.07590446089062686;41.14530763488581;625.8788159177941;0.07705769778130667;0.04167904079430666;0.1098212795221239;0.0377930858;0.0134312764;843000;7.727546106656956;0.06796723751782367;41.15229982535045
46;UT1;493.9255275761014;0.08069695326081158;0.03927056011396521;0.10265216442485547;0.009951164600000001;-0.031902838399999994;931000;7.708619897564623;0.06727770181423375;41.15559307459547;621.2274072460041;0.08784733374865672;0.04400394048608955;0.10352474860714284;0.009951164600000001;-0.031902838399999994;904000;7.723142870374437;0.060745433329171865;41.16314965824388
47;UT1;643.29439134059;0.08548539574045128;0.042402579087377115;0.10026945782663847;-0.036733404000000004;-0.054246349000000006;70000;7.701843714273087;0.06644628806115567;41.102028380515165;454.15546270256397;0.0920436045420066;0.0464694513992967;0.1012383956118421;-0.0902945438;-0.14258377800000002;994000;7.719517838692374;0.05766811017296683;41.11199807828728
48;UT2;438.8514082943337;-0.002251217769026931;0.07170136568115386;0.16440992428301884;-0.02015061651;0.0111423241;457000;7.788373164373512;0.09260782031591543;42.97890063626596;387.37852172948476;-0.0022949774894588304;0.07310727481215687;0.16455506225;-0.02015061651;0.0111423241;434000;7.786912871473245;0.08604153864405448;42.975467990738984
49;UT2;402.16180041344006;-0.052126007350839186;0.05601991259139175;0.15394158480612247;-0.09923032379999999;-0.03235041792;410000;7.790283457951288;0.08997178842776463;42.88539556887549;374.2102878115908;-0.05646085084950968;0.059691969412526885;0.1547768125957447;-0.1329085474;-0.026525131520000002;345000;7.792440973431063;0.08370970643658604;42.89018556612975
50;UT2;372.1047957982144;-0.06507620711322921;0.0601347697789562;0.1499289649347826;-0.055947752235999994;-0.015719157;356000;7.783020430052565;0.08805456220570193;42.974314889819134;356.9786027642127;-0.06954434430965954;0.0637818356148626;0.15047534957575756;-0.055947752235999994;-0.015719157;313000;7.78393516361561;0.0830822774558128;42.97329171814102
51;UT2;405.23163788286934;-0.05479828065978227;0.06343472406987634;0.1494390347379679;-0.07643017059999999;-0.002591404800000001;409000;7.775279155304029;0.086693091750701;43.13713658271918;363.61706027386236;-0.05980368461453389;0.0670586307052373;0.15104649392696629;-0.1376172478;-0.0126588696;388000;7.772992799728055;0.08104968071680546;43.13724056333472
52;UT2;454.3093524136209;-0.06673630431262263;0.07706762263449056;0.15439361462962964;-0.05674444154;-0.013356448940000001;472000;7.750691737235323;0.10967795919557359;43.239377224202;465.279290517964;-0.0721869166635714;0.08336192083146936;0.155921574;-0.05674444154;-0.013356448940000001;396000;7.758031879350939;0.10146319497823675;43.204088030486695
