;UT;precision;avgXSpeed;avgYSpeed;avgPressure;xMedianSpeedOfLast5Points;yMedianSpeedOfLast5Points;duration;avgAcceleration;avgRotation;avgMagneticField
46;UT1;90.45620892857141;0.9606848562752728;0.15100505284443638;0.1408963648214286;-0.0091830985064;-4.94487174e-05;906000;7.709005121235068;0.525146826228558;40.10875111877254
47;UT1;106.22494831460675;0.5871195725723353;0.10313810346263635;0.19629875561797752;-0.028213343045200002;0.03268771721;471000;7.721161375352926;0.3147090458036782;40.5042112341123
48;UT2;19.967845714285716;1.4583317614094824;0.06351649353558825;0.15977591685714285;-0.07711335134;0.0464275354;542000;7.648109738551612;0.42944778531555555;42.54444886200739
49;UT2;14.989648275862097;1.6725898897631428;0.04985923697014286;0.15104801137931034;-0.021543246800000002;0.0519190238;464000;7.732403559471941;0.4416504860932252;42.618540103803426
50;UT2;19.873938709677407;1.7268732955598767;0.11639273068596667;0.13130930390322582;0.259371984;0.1956569372;494000;7.748380445789707;0.4336970625251614;42.63220663444621
51;UT2;22.7152107142857;1.8242821317300923;0.09105584371311111;0.15294118239285717;0.21215000599999997;0.16107336;455000;7.76429223473377;0.4349187235262962;42.40190797258999
52;UT2;39.71281818181818;1.5501116285775627;0.18240817565357187;0.19964351;0.039654001600000016;0.010389022800000003;527000;7.810318633874792;0.44792316863197834;43.57456910114064
53;UT2;46.41564545454545;1.5359072955242188;0.17720349473931252;0.193701738;0.020400953406;0.0339537422;532000;7.748575559843541;0.36370454463521656;43.27431679049734
54;UT2;43.568746874999945;1.670753314687774;0.18144656596596773;0.1991421709375;0.0822438494;0.03624025599999999;518000;7.760999613924637;0.3927245080526428;43.25023551697715
55;UT2;41.74790384615383;1.9906036177513042;0.19838757559892004;0.18868779576923078;0.0420766254;0.0452792306;427000;7.893897200379948;0.3533386459516597;43.16156981553895
56;UT2;13.627106249999946;1.0424043288899045;-0.01711921162876596;0.2011438048958333;-0.03642612676;0.0050622107878;762000;7.666310676677323;0.23534824447802793;42.37296201633303
57;UT2;24.09967073170731;1.23120329412769;-0.03251336122095;0.1848876269512195;0.14229257594000003;0.019102820740000002;676000;7.686157593380135;0.20509885518834298;41.947478624423326
58;UT2;11.901447826086956;1.0824297034599735;-0.016409760625455558;0.17877238956521732;0.404208204;0.06792114154;750000;7.674053104310416;0.17627235815784517;42.3344488515595
59;UT2;11.759463043478288;1.1005570785756111;-0.008929190813622225;0.17757886913043477;0.060552769400000005;0.012642060100000001;760000;7.650888307563474;0.19068206713554214;42.28553357559545
60;UT2;45.87079230769228;1.2478889512672104;0.12178306216589474;0.18712922217948713;-0.009900441999999999;0.0028900884;624000;7.727642035487888;0.36535293541703706;42.59711600058091
61;UT2;15.507773684210555;1.2991229251603027;0.01694710004432432;0.21021673526315787;-0.0721737962;-0.021877141719999996;615000;7.819953943989861;0.2772343271345498;42.37323129153113
62;UT2;21.84212777777778;1.4147831079375373;0.03919548338882858;0.17701526111111113;-0.1056336792;-0.019944109999999998;577000;7.748809892061767;0.22102330579823964;42.4227912061563
63;UT2;33.698024444444435;1.12896874701455;0.1359198841941818;0.19407408866666664;0.054154142599999996;0.045202066279999994;730000;7.689345876595308;0.24940824736904801;42.24844290396625
64;UT2;97.58468035714284;0.8367837819088727;0.15656152635034545;0.17352942025;-0.004561901600000004;0.023821259160000004;925000;7.732098484384807;0.27190422433750266;47.0289027092672
65;UT2;57.94805111111109;1.0737065761461588;0.13300547728045453;0.17925927164444438;-0.003803272799999999;0.1444555444;732000;7.720646022948582;0.321972617049789;47.088671512851434
66;UT2;76.65716666666667;1.1219452320611067;0.21860713832906387;0.1670751714583333;0.0045784881999999995;0.057778401599999994;782000;7.698615115198717;0.3130066938448346;47.25718575264424
67;UT2;40.66048653846154;0.9809770402674686;0.11904742297400786;0.15550528603846153;-0.0194902338;0.0253808278;845000;7.689162540960728;0.3652745245101304;46.92979713774199
68;UT2;26.837653846153856;0.891914840833235;0.043596390389588235;0.22209654596153844;0.032429008999999995;-0.00196721916;850000;7.7079640863208345;0.4158757261473737;43.085102803822004
69;UT2;20.73049545454544;1.043150506572965;0.06452807345395349;0.15481284070454546;-0.01619756814;0.00766074814;713000;7.646553452521189;0.32910680921035645;43.150975537938876
70;UT2;48.013008888888876;1.1573356630688727;0.14747901857840912;0.16575164155555552;0.03505163;0.03081081812;736000;7.674861896842015;0.3434538934255748;43.331585128110625
71;UT2;34.14061395348837;1.1252977662298405;0.1030848486147857;0.17647059860465117;0.01327276314;-0.0018246903999999998;686000;7.690498667776791;0.3137335062674901;43.23489518084322
72;UT5;60.36817636363639;0.9252572688293518;0.12425940460277779;0.3172192630909092;0.196197368;0.0569943396;899000;7.755853856299185;0.40575238798261243;52.89176533738494
73;UT5;79.42472033898301;0.8422815363077069;0.10180710639846552;0.2737122103728814;0.25714353079999996;0.07392977540000001;963000;7.722575085404799;0.39147756114773397;52.45324166497018
74;UT5;129.1768716981132;0.9654927916475768;0.17429600886442304;0.2514983464716981;-0.01441074088;0.01165861659;868000;7.715424080550225;0.357866661604666;51.96532615423857
75;UT5;96.23866779661022;0.7922265453948276;0.12586808324155171;0.28042540711864405;8.971299199999999e-06;-9.697913e-05;974000;7.736128891794685;0.3245918928225215;52.23581551138895
76;UT5;4.745775409836042;0.81090224764155;-0.0012884427920666667;0.20417873581967214;0.060022874559999995;0.035433911;992000;7.665828787100673;0.029236210215914597;44.348687549038026
77;UT5;5.252670689655149;0.8659062889567893;0.01653972904324561;0.19039893131034483;0.03753454632;0.003035683681;924000;7.664891768194525;0.024974521803051115;44.24726237441609
78;UT5;7.105667924528298;0.9540714038812307;0.0013747610007884615;0.19681836443396228;0.0553311966;0.003755624472;867000;7.664382559750957;0.021352672092322344;44.60449358189686
79;UT5;18.47699310344827;0.8464485780866141;0.003483456628912281;0.1960784445689655;0.0726291794;0.0549365246;949000;7.663143625424342;0.023046600699163894;44.447363345515626
80;UT5;10.176487500000002;0.9660158855398618;-0.003996035363468089;0.20441178054166667;0.007142591700000001;4.50692564e-05;794000;7.719291599525376;0.34056677092956433;46.45413536415742
81;UT5;22.863758730158754;0.7479150743990968;0.013061157554112903;0.20466854920634922;-0.023661382200000004;0.0274803204;44000;7.68992849422495;0.21563401619787778;46.21697225278978
82;UT5;28.62413599999997;1.1296398123778164;0.006114673563775511;0.22007844512000002;1.128519086;-0.30928550439999997;822000;7.733379393347814;0.30340826538359933;46.22873164839683
83;UT5;18.33827000000003;1.1154218851084614;-0.017186174636512817;0.16215687012500002;-0.01529349472;1.5404732e-05;632000;7.72243404183467;0.14782311271364754;46.13974308364012
84;UT5;46.42373389830508;0.7904473334702276;0.047319932182724136;0.2757726976271186;0.10494743040000001;0.0201318372;971000;7.722119711507833;0.2018707153892462;42.37474897642456
85;UT5;11.07163396226417;0.8940043807267807;-0.02673490904398076;0.21524233735849055;0.137842301;0.006542697565000001;868000;7.682960616749835;0.08596402089926633;42.24010061630135
86;UT5;24.5565081632653;1.024949660741573;-0.0452959664134375;0.2068027367755102;0.07860476120000001;0.0459330566;811000;7.70654953390313;0.1082649474108448;42.1248106063411
87;UT5;17.500819999999997;0.9578280229057755;-0.029757961324244894;0.19505883771999996;0.0166776086;0.0052911262;809000;7.712959856006189;0.09515958420372168;42.038319844549015
88;UT5;86.21740937500002;0.7233596385415175;0.1294678863719365;0.27996324846875;0.033410709436;0.019531982107000002;52000;7.774036543512507;0.18835339428013861;38.00871691329843
89;UT5;71.46127872340425;1.0319780428648782;0.16963607602647826;0.2535669714893617;0.18215035640000002;1.7227100800000003e-05;769000;7.789484512327868;0.23266879295484438;38.10355707996401
